id dam sire LLRdam LLRsire LLRpair OHdam OHsire MEpair ringnr damringnr sireringnr 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020
8N06435 8M72224 8M31733 26.83 14.79 32.5 0 0 0 8N06435 8M72224 8M31733 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06438_1_I19_B3 F0055 8L89987__8N87143_N24_B3 13.7 14.2 19.26 NA 0 NA 8N06438 F0055 8L89987 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06439 F0212 M0200 4.23 4.23 8.11 NA NA NA 8N06439 F0212 M0200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.335 0.665 0 0 0 0 0 0 0 0 0
8N06442_F10_B3 8L64820 8L64157 11.53 12.39 32.9 0 0 0 8N06442 8L64820 8L64157 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06443_O19_B3 F0016 8L64373 20.1 8.79 28.81 NA 0 NA 8N06443 F0016 8L64373 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06445_A21_B3 F0254 M0237 12.91 15.84 17.78 NA NA NA 8N06445 F0254 M0237 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06446_J24_B3 NA NA NA NA NA NA NA NA 8N06446 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06447_E21_B3 8M72015 8M72038 27.59 24.72 40.21 0 0 0 8N06447 8M72015 8M72038 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06448_H10_B3 8M72274 8M72168 37.58 40.72 38.38 0 0 0 8N06448 8M72274 8M72168 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06449 F0055 8M72179 13.51 32.15 19.91 NA 0 NA 8N06449 F0055 8M72179 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06452_I21_B3 8M72180 M0145 53.15 20.5 21.37 0 NA NA 8N06452 8M72180 M0145 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06453_J10_B3 F0168 M0161 17.37 11.77 13.17 NA NA NA 8N06453 F0168 M0161 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06456_F12_B1 NA 8L89056_P11_B1 NA 33.74 NA NA 0 NA 8N06456 NA 8L89056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
8N06458_H12_B1 F0183 M0172 3.6 3.6 8.92 NA NA NA 8N06458 F0183 M0172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.335 0.665 0 0 0 0 0 0 0 0 0
8N06460_J12_B1 NA NA NA NA NA NA NA NA 8N06460 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0.5 0 0 0 0 0 0 0 0 0
8N06461_L12_B1 8L89304_J3_B1 8M31269_L11_B1 11.65 11.05 29.78 0 0 0 8N06461 8L89304 8M31269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.34 0.66 0 0 0 0 0 0 0 0 0
8N06501_D17_B3 F0133 8M31426 13.24 13.13 22.41 NA 0 NA 8N06501 F0133 8M31426 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06502_I4_B2 F0133 8M31426 16.1 11.56 21.86 NA 0 NA 8N06502 F0133 8M31426 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06504_H5_B2 F0133 8M31426 16.51 11.36 23.33 NA 0 NA 8N06504 F0133 8M31426 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06505_O4_B2 8M31495__HIGHHET 8N06508 10.22 12.58 30.12 0 0 0 8N06505 8M31495 8N06508 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06508 8M31936 8L89896 10.16 28.97 32.19 0 0 0 8N06508 8M31936 8L89896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.124 0.876 0 0 0 0 0 0 0 0 0 0
8N06510 8M31304 8M71077 13.77 30.26 31.97 0 0 0 8N06510 8M31304 8M71077 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06512_H7_B2 8M31304 8M71077 16.32 25.56 30.99 0 0 0 8N06512 8M31304 8M71077 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06513_A6_B2 8309175 8L52418 12.68 13.14 30.46 0 0 0 8N06513 8309175 8L52418 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06514_I6_B2 8309175 8816955 10.61 11.51 32.17 0 0 0 8N06514 8309175 8816955 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06516_C18_B2 8309175 8816467 12.71 14.88 32.77 0 0 0 8N06516 8309175 8816467 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06517 8816942_E15_B5 8L49963 12.98 9.38 31.37 0 0 0 8N06517 8816942 8L49963 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06518_O6_B2 8816942_E15_B5 8L52418 13.39 15.13 30.69 0 0 0 8N06518 8816942 8L52418 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06519 8816942_E15_B5 8L52418 15.1 15.37 28.97 0 0 1 8N06519 8816942 8L52418 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06521 8934879 8L89605 10.51 12.11 27.99 0 0 0 8N06521 8934879 8L89605 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06525_H9_B2 8M72609 8L89377 27.28 10.78 31.34 1 0 1 8N06525 8M72609 8L89377 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06527 8M72609 8L19936 27.09 7.48 32.42 0 0 1 8N06527 8M72609 8L19936 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06528 8M72863 8M31426 23.35 11.12 32.87 2 0 2 8N06528 8M72863 8M31426 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06529_I8_B2 8M72863 8M72623 35.56 29.72 43.91 0 0 0 8N06529 8M72863 8M72623 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06530_E8_B2 8M72863 8M72623 32.27 34.17 47.73 0 0 0 8N06530 8M72863 8M72623 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06532 8L48323 8L89395 7.37 18.38 28.52 0 0 0 8N06532 8L48323 8L89395 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06533_O8_B2 8L48323 8L89395 10.55 10.64 28.52 0 0 0 8N06533 8L48323 8L89395 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06535_O24_B4 8M31509_B19_B3 8L89708 12.7 9.97 30.62 0 0 0 8N06535 8M31509 8L89708 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06537_M8_B2 8M71216 8M31945 27.41 32.93 42.19 1 0 1 8N06537 8M71216 8M31945 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06538_H13_B2 8M31969 8L89793 12.4 10.71 30.37 0 0 0 8N06538 8M31969 8L89793 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06539_L10_B3 8M31969 8L89793 12.08 9.42 31.76 0 0 0 8N06539 8M31969 8L89793 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06540_I10_B2 8M31969 8L89793 8.68 13.24 30.56 0 0 0 8N06540 8M31969 8L89793 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06541_E10_B2 8M71064 8M71211 21.03 25.69 38.53 0 0 0 8N06541 8M71064 8M71211 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06542_G10_B2 8M72602 8M31583 12.71 9.69 31.61 0 0 0 8N06542 8M72602 8M31583 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06543 8M72602 8M31583 10.31 5.3 26.98 1 1 3 8N06543 8M72602 8M31583 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06544_O10_B2 8M72602 8M31583 11.53 10.64 29.74 0 0 0 8N06544 8M72602 8M31583 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06545_K10_B2 8M71096 8M31532 24.56 14.31 29.58 0 0 2 8N06545 8M71096 8M31532 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06546_H8_B5 8M71096 8M31532 26.7 11.98 31.02 0 1 1 8N06546 8M71096 8M31532 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06547_H15_B2 8M71096 8M31532 24.16 14.58 33.91 0 0 1 8N06547 8M71096 8M31532 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06548_A12_B2 F0143 8M31328 6.43 8.93 8.36 NA 0 NA 8N06548 F0143 8M31328 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06549_I12_B2 8M31535 8M72965 13.78 32.4 34.29 0 0 0 8N06549 8M31535 8M72965 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06550_E12_B2 8M31535 8M72965 11.68 37.48 33.92 0 0 1 8N06550 8M31535 8M72965 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06551_G12_B2 8M31535 8M72965 11.69 31.2 35.84 0 0 0 8N06551 8M31535 8M72965 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06552_O12_B2 F0121 8M72736 18.69 25.17 30.16 NA 0 NA 8N06552 F0121 8M72736 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06553_K12_B2 F0121 8M72736 15.26 28.14 25.91 NA 0 NA 8N06553 F0121 8M72736 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06554 F0121 8M72736 19.04 24.98 30.61 NA 0 NA 8N06554 F0121 8M72736 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06556_J1_B2 8L89723 8L30780 6.06 9.73 32.87 1 0 1 8N06556 8L89723 8L30780 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06557_A14_B2 8L89723 8L30780 11.42 8.39 29.72 1 0 1 8N06557 8L89723 8L30780 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06558_I14_B2 8L89723 8L30780 14.03 10.56 33.07 0 0 0 8N06558 8L89723 8L30780 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06559 8L89723 8L30780 9.56 11.56 32.5 0 0 0 8N06559 8L89723 8L30780 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06560 8M71281 M0192 28.56 19.32 30.42 0 NA NA 8N06560 8M71281 M0192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06562_G14_B2 8M71281 M0192 28.5 17.81 28.65 0 NA NA 8N06562 8M71281 M0192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06563 8M71281 M0192 32.05 17.05 27.22 0 NA NA 8N06563 8M71281 M0192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06564__MISSEX3 8M71281 M0192 28.15 17.47 27.45 0 NA NA 8N06564 8M71281 M0192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06565_O14_B2 8M72805 8L30780 25.43 15.56 29.51 0 0 1 8N06565 8M72805 8L30780 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06566 8M72805 8M71285 30.93 28.38 42.19 0 0 0 8N06566 8M72805 8M71285 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06567 8M72805 8L30780 28.59 14.26 32.8 0 0 0 8N06567 8M72805 8L30780 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06568_K14_B2 8M72960 8M72956_N11_B3 28.53 24.62 36.59 0 0 0 8N06568 8M72960 8M72956 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06569_M14_B2 8M72960 8M72956_N11_B3 31.53 27.08 39.61 0 0 0 8N06569 8M72960 8M72956 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06570 8M72960 8M72956_N11_B3 29.44 24.29 35.77 0 0 0 8N06570 8M72960 8M72956 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06571_J3_B2 8M72960 8M31504__8M71279_F7_B2 30.12 8.32 31.66 0 0 0 8N06571 8M72960 8M31504 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06574_E16_B2 8L89894_H24_B2 8L89613 6.66 7.69 31.12 0 0 0 8N06574 8L89894 8L89613 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06575_G16_B2 8L89894_H24_B2 8L89613 6.41 8.51 28.6 1 0 1 8N06575 8L89894 8L89613 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06576_H17_B2 8M31305 8L89614 8.39 7.65 33.63 0 0 0 8N06576 8M31305 8L89614 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06577_K16_B2 8M31305 8L89614 6.63 7.36 30.57 1 0 1 8N06577 8M31305 8L89614 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06578_M16_B2 8M31305 8L89614 8.89 7.84 32.38 0 0 0 8N06578 8M31305 8L89614 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06580 8M31305 8L89614 9.45 5.39 33.99 0 0 0 8N06580 8M31305 8L89614 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06581_D12_B2 F0049 8M72951 19.23 28.11 30.37 NA 0 NA 8N06581 F0049 8M72951 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06582_A18_B2 F0049 8M72951 14.2 25.81 30.72 NA 1 NA 8N06582 F0049 8M72951 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06583_I18_B2 F0049 8M72951 16.49 24.18 31.36 NA 0 NA 8N06583 F0049 8M72951 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06584_E18_B2 F0049 8M72951 13.97 29.8 32.31 NA 1 NA 8N06584 F0049 8M72951 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06585_G18_B2 F0049 8M72951 14.94 29.12 31.5 NA 1 NA 8N06585 F0049 8M72951 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06586_F13_B3 8L52574 8M71505 14.23 12.1 29.19 0 0 0 8N06586 8L52574 8M71505 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06587_H19_B2 8M72722 8M71415 29.37 35.49 44.34 0 0 0 8N06587 8M72722 8M71415 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06588_K18_B2 8M72722 8M71415 28.1 36.39 41.99 0 0 0 8N06588 8M72722 8M71415 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06589_M18_B2 8M71060 8M71204 34.46 36.36 47.86 0 0 0 8N06589 8M71060 8M71204 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06590_O18_B2 8L89845 8M31940 14.12 14.08 30.28 0 0 0 8N06590 8L89845 8M31940 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06591_A20_B2 F0054 8L89691 10.27 13.94 21.88 NA 1 NA 8N06591 F0054 8L89691 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06592_H11_B2 F0054 8L89691 13.76 15.68 25.13 NA 0 NA 8N06592 F0054 8L89691 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06593_E20_B2 F0054 8L89691 15.69 18.23 27.99 NA 0 NA 8N06593 F0054 8L89691 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06595_G20_B2 8M72112 8M71061 32.24 32.16 45.49 0 1 1 8N06595 8M72112 8M71061 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06597_K20_B2 8M31387 8M31520 19.63 19.17 31.67 0 0 0 8N06597 8M31387 8M31520 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06598_H5_B5 F0053 8M71513 12.56 19.05 29.23 NA 0 NA 8N06598 F0053 8M71513 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06599_J5_B5 F0053 8M71513 10.37 17.97 24.19 NA 0 NA 8N06599 F0053 8M71513 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06600_A22_B2 F0053 8816496 5.11 14.69 28.93 NA 0 NA 8N06600 F0053 8816496 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06602_E22_B2 8L64212 8M31372 13.29 13.12 30.51 0 0 1 8N06602 8L64212 8M31372 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06701_G22_B2 8M31839 8M71514__8N05358_F9_B2 22.89 13.08 33.07 0 0 0 8N06701 8M31839 8M71514 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06702_I22_B2 8M31839 8M71514__8N05358_F9_B2 24.39 14 32.24 0 0 0 8N06702 8M31839 8M71514 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06703_K22_B2 8M31839 8M71514__8N05358_F9_B2 22.97 13.44 32.95 0 0 0 8N06703 8M31839 8M71514 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06704_M22_B2 8M31839 8M71514__8N05358_F9_B2 24.65 13.48 31.62 0 0 0 8N06704 8M31839 8M71514 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06705_O22_B2 8816428 8M31342 12.1 14.08 34.23 0 0 0 8N06705 8816428 8M31342 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06708_E24_B2 8816428 8816496 12.13 9.55 31.22 0 0 0 8N06708 8816428 8816496 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06710_I24_B2 8816428 8M31342 13.32 15.14 33.45 0 0 0 8N06710 8816428 8M31342 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06711_K24_B2 8M31522 8M31997 12.29 27.39 31.26 0 0 0 8N06711 8M31522 8M31997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06712_M24_B2 8M31522 8M31997 14.08 26.25 29.71 0 0 0 8N06712 8M31522 8M31997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06713_O24_B2 8M31522 8816496 1.63 10.48 28.53 0 0 0 8N06713 8M31522 8816496 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06714_D1_B2 8M31522 8816496 1.34 12.03 27.57 0 1 1 8N06714 8M31522 8816496 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06715_F1_B2 8M31522 8816496 -2.58 16.82 28.61 0 0 0 8N06715 8M31522 8816496 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06716_H1_B2 8M31993 8L89605 22.03 9.63 29.4 0 0 0 8N06716 8M31993 8L89605 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06717_L5_B5 8M31993 8L89605 25.45 10.19 30.52 0 0 0 8N06717 8M31993 8L89605 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06718_L1_B2 8M72656 8M72654 68.75 62.8 34.84 0 0 0 8N06718 8M72656 8M72654 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06719_N1_B2 8M72656 8M72654 70.42 62.68 34.96 0 0 0 8N06719 8M72656 8M72654 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06722_D3_B2 8L89282 8M31844 9.55 21.57 31.84 0 0 0 8N06722 8L89282 8M31844 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06723_F3_B2 8L89282 8M31844 11.91 28.08 31.63 0 0 0 8N06723 8L89282 8M31844 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06724_H3_B2 8L89282 8N05851 14.5 12.5 32.79 0 0 0 8N06724 8L89282 8N05851 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06725_J3_B2 8L89282 8N05851 13 15.33 31.65 0 0 0 8N06725 8L89282 8N05851 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06726_L3_B2 8L89282 8N05851 12.88 11.62 33.5 0 0 0 8N06726 8L89282 8N05851 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8N06727 8L89282 8M31844 12.53 25.05 30.84 0 0 0 8N06727 8L89282 8M31844 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
